id_municipio,lon,lat,area_km2,n_sinistros,n_vitimas,n_fatal,is_fatal,pib,n_pav,pav,domicilios,populacao,taxa_alfabetizacao,idade_mediana,indice_envelhecimento
4106100,-50.12965338261519,-23.597288612283077,204.443,9.0,19.0,0.0,0.0,182940000.0,0.0,21.650009629275942,1341.0,3461.0,0.91896,38.0,76.36
3300225,-43.121525258260775,-22.23539014587008,110.724,46.0,106.0,2.0,1.0,488446000.0,0.0,20.919572708831613,4231.0,11820.0,0.94515,36.0,67.08
3504602,-49.43762153524701,-20.93153635360968,110.372,29.0,69.0,1.0,1.0,666078000.0,0.0,8.578792233570628,9958.0,27248.0,0.97563,35.0,48.3
2609709,-35.59845139025642,-7.705998003208524,138.362,0.0,0.0,0.0,0.0,470897000.0,0.0,0.0,7391.0,21758.0,0.77103,34.0,60.55
3153103,-43.15476838534594,-20.77044552181912,236.798,0.0,0.0,0.0,0.0,78080000.0,0.0,0.0,1778.0,4830.0,0.89478,42.0,116.06
2110658,-44.61734281980976,-6.833231690418288,961.153,5.0,18.0,1.0,1.0,472476000.0,0.0,43.18592713809291,2249.0,7990.0,0.79364,28.0,30.98
4204459,-52.67187372436947,-26.534643546382025,107.502,0.0,0.0,0.0,0.0,54428000.0,0.0,0.0,762.0,2060.0,0.89683,40.0,92.12
3161403,-42.28227414030272,-20.79191301586506,164.613,14.0,37.0,0.0,0.0,87316000.0,0.0,15.71060654121855,1798.0,4797.0,0.88867,40.0,89.66
1100098,-60.78478977737142,-11.351285330433525,4518.039,0.0,0.0,0.0,0.0,921382000.0,0.0,0.0,10470.0,29329.0,0.92009,33.0,41.06
3202108,-40.80763639455792,-18.26553892275197,2285.361,0.0,0.0,0.0,0.0,407120000.0,23.54001038006436,31.65616190392001,8612.0,21912.0,0.85838,38.0,71.9
1501725,-52.68534918794103,-3.2919743673844493,6362.562,6.0,16.0,2.0,1.0,440739000.0,0.0,26.153826963349005,7195.0,24616.0,0.88861,30.0,28.28
5204656,-48.56821379099674,-13.884431736568285,1978.386,0.0,0.0,0.0,0.0,122480000.0,0.0,0.0,1418.0,3708.0,0.88937,38.0,62.34
3529104,-50.832317179888335,-20.47987092829398,77.827,0.0,0.0,0.0,0.0,42490000.0,0.0,0.0,717.0,1860.0,0.89707,43.0,108.95
2932200,-39.421797164859775,-14.267558730348128,181.102,14.0,34.0,4.0,1.0,289446000.0,7.851207709823004,16.466128030642555,6493.0,17590.0,0.84084,34.0,52.45
3136603,-43.57204240107631,-19.63530853347812,172.131,24.0,53.0,2.0,1.0,134152000.0,0.0,8.967244657147548,2172.0,5899.0,0.90681,38.0,69.14
3300209,-42.29285581482456,-22.755278698680023,638.276,0.0,0.0,0.0,0.0,9387990000.0,0.0,0.0,48144.0,129098.0,0.95333,39.0,79.31
1100080,-64.05869400471443,-12.147238492410864,4987.159,0.0,0.0,0.0,0.0,349796000.0,0.0,64.631606487456,4161.0,12526.0,0.92934,30.0,27.42
1718204,-48.49656063652681,-10.543578044213914,4434.68,0.0,0.0,0.0,0.0,3850165000.0,0.0,0.0,21365.0,64233.0,0.93536,31.0,34.53
1501709,-46.76359725342016,-1.1930566412068349,2124.736,8.0,19.0,4.0,1.0,1737012000.0,19.70450069791154,13.58483835875041,37060.0,122802.0,0.88144,29.0,30.55
2601508,-35.81696977321764,-8.603214766064998,75.912,0.0,0.0,0.0,0.0,100935000.0,0.0,0.0,3410.0,10376.0,0.74273,33.0,50.7
2510659,-36.668826654777874,-7.327257135059289,207.814,0.0,0.0,0.0,0.0,24669000.0,0.0,0.0,644.0,1720.0,0.8198,39.0,86.08
3504701,-49.33307775297437,-21.89240866979581,91.635,0.0,0.0,0.0,0.0,62119000.0,0.0,0.0,542.0,1368.0,0.97067,35.0,105.44
1100072,-61.0917857475604,-12.926653972343637,3060.321,0.0,0.0,0.0,0.0,473845000.0,0.0,0.0,2840.0,7503.0,0.91516,35.0,45.2
2924009,-38.293614840775525,-9.53956715540649,1544.388,13.0,28.0,0.0,0.0,4009274000.0,0.0,31.92136693479212,38770.0,112377.0,0.87618,33.0,47.8
5213053,-48.3080617370545,-15.017724874854496,1380.701,0.0,0.0,0.0,0.0,252300000.0,0.0,0.0,980.0,2614.0,0.8315,38.0,66.67
1100064,-60.55026401180262,-13.159137335866596,1451.062,22.0,44.0,3.0,1.0,514219000.0,0.0,49.32411963151593,5991.0,15663.0,0.90467,36.0,60.62
3153202,-44.08330377779159,-18.726020591925348,695.882,0.0,0.0,0.0,0.0,54976000.0,0.0,0.0,1315.0,3465.0,0.86829,41.0,100.18
3520905,-49.6081262742234,-23.065127056588626,209.554,0.0,0.0,0.0,0.0,583771000.0,0.0,0.0,4885.0,13704.0,0.95443,36.0,64.11
4301875,-57.335258780285386,-30.15135912402512,1055.937,4.0,7.0,0.0,0.0,231623000.0,0.0,39.61272076279527,1462.0,4231.0,0.95752,32.0,37.7
3553609,-46.74188665367968,-21.45084091638272,220.518,0.0,0.0,0.0,0.0,294802000.0,0.0,0.0,4205.0,11752.0,0.95764,40.0,87.27
2801405,-37.71054647388987,-10.36369147972919,638.875,11.0,27.0,1.0,1.0,458584000.0,0.0,24.497063263993603,7399.0,19883.0,0.74831,33.0,54.67
1100056,-61.261149547718304,-13.203691731496974,2783.297,31.0,62.0,2.0,1.0,903099000.0,7.043704544795461,23.13899977942793,5873.0,15798.0,0.92152,34.0,47.01
3128402,-43.05765603399176,-21.356977898187942,264.194,0.0,0.0,0.0,0.0,190852000.0,0.0,0.0,2867.0,7674.0,0.9242,39.0,88.71
3536604,-49.46339957387188,-20.06660355804845,737.986,0.0,0.0,0.0,0.0,306079000.0,0.0,0.0,2916.0,7176.0,0.92765,39.0,92.55
3136702,-43.46470026633085,-21.745475153050837,1435.749,114.0,264.0,8.0,1.0,21817613000.0,2.129928682465756,116.6104150703243,210953.0,536964.0,0.9777,38.0,89.2
2110609,-42.406043431489465,-3.3119649229335013,1005.823,0.0,0.0,0.0,0.0,330315000.0,0.0,0.0,7765.0,26917.0,0.77539,30.0,38.66
4114351,-53.34522518843661,-26.094736244400583,214.758,0.0,0.0,0.0,0.0,78196000.0,0.0,0.0,1033.0,2768.0,0.91506,39.0,70.17
2404101,-36.2079956143148,-5.175717797424908,340.769,0.0,0.0,0.0,0.0,124332000.0,0.0,0.0,624.0,2102.0,0.78403,32.0,31.56
1100049,-61.32467517189732,-11.301321496000533,3792.998,113.0,277.0,4.0,1.0,3195489000.0,0.0,51.91770993318664,31917.0,86494.0,0.93716,33.0,43.5
3169406,-45.49813728195698,-21.39356029041014,689.794,0.0,0.0,0.0,0.0,2173780000.0,0.0,0.0,19288.0,55019.0,0.94534,36.0,67.62
2916104,-38.65496432057627,-12.892235995475623,121.373,0.0,0.0,0.0,0.0,285800000.0,6.709980673086385,0.0,7389.0,19686.0,0.92536,37.0,61.62
2703007,-35.89616660548708,-8.954198492760115,265.313,4.0,4.0,1.0,1.0,195194000.0,0.0,14.992484286312765,4585.0,13697.0,0.7022,30.0,36.83
4301859,-53.76366349237247,-27.205299447888287,62.801,0.0,0.0,0.0,0.0,50753000.0,0.0758526967865188,0.0,1179.0,3155.0,0.93833,36.0,62.79
5221197,-49.07306776651452,-16.44232537135307,107.407,19.0,60.0,0.0,0.0,236518000.0,0.0,16.083012252313075,2820.0,7935.0,0.92727,34.0,44.76
2208007,-41.52230864293656,-7.05891986149956,577.284,118.0,252.0,4.0,1.0,2168532000.0,0.0,88.5364939662009,28842.0,82568.0,0.86286,34.0,50.3
3553708,-48.5378547387314,-21.42558656293906,594.335,0.0,0.0,0.0,0.0,1930594000.0,0.0,0.0,19812.0,52105.0,0.95015,38.0,81.36
3120201,-45.557405936095954,-20.81107654703108,628.434,0.0,0.0,0.0,0.0,320609000.0,0.0,0.0,4494.0,12119.0,0.93326,36.0,71.82
3528403,-47.22929001335528,-23.50794195829072,210.149,0.0,0.0,0.0,0.0,2613753000.0,0.0,0.0,17025.0,48931.0,0.96149,36.0,57.43
4122503,-52.26127573459642,-24.565842395027804,741.709,0.0,0.0,0.0,0.0,632270000.0,15.263757144431262,0.0,4327.0,11212.0,0.88073,37.0,66.79
3536703,-48.86110038584521,-22.30140677349652,727.482,0.0,0.0,0.0,0.0,3986159000.0,0.0,0.0,15611.0,44660.0,0.9539,36.0,61.9
2102408,-44.59875342276113,-2.87444806965732,545.244,0.0,0.0,0.0,0.0,73805000.0,0.0,0.0,3145.0,10121.0,0.79794,30.0,39.43
3128501,-43.02205694262117,-21.754710647345977,88.655,6.0,32.0,2.0,1.0,63807000.0,0.0,7.695353797940482,1150.0,3149.0,0.93313,38.0,82.38
3161205,-44.99540026738824,-20.71653131011394,316.822,0.0,0.0,0.0,0.0,218276000.0,0.0,0.0,2288.0,6187.0,0.89289,40.0,95.04
1717503,-49.87183815507429,-10.209554806691116,10003.549,0.0,0.0,0.0,0.0,383001000.0,0.0,0.0,2374.0,7115.0,0.86583,32.0,38.92
2609501,-35.233163595818894,-7.737191262417098,130.572,11.0,27.0,0.0,0.0,707308000.0,0.0,12.462953934903387,10664.0,30545.0,0.83534,36.0,60.16
5213004,-50.363889020541016,-18.03622192892649,389.959,6.0,19.0,0.0,0.0,367298000.0,0.0,30.652385427416053,3772.0,10203.0,0.88257,33.0,43.08
5221304,-47.78091590846223,-18.34358842377221,284.034,0.0,0.0,0.0,0.0,71371000.0,0.0,0.0,1143.0,2914.0,0.93004,42.0,94.7
4318051,-51.86783129576956,-28.53832457198527,78.67,0.0,0.0,0.0,0.0,114439000.0,0.0,0.0,1057.0,2749.0,0.97437,45.0,157.49
2510600,-37.13807199996222,-7.60979864929557,128.11,0.0,0.0,0.0,0.0,42297000.0,0.0,0.0,1120.0,2918.0,0.76838,39.0,68.69
5106182,-59.77161732973302,-14.299795380306437,4780.426,6.0,17.0,1.0,1.0,390805000.0,0.0,46.05312664812556,2360.0,6622.0,0.8995,32.0,29.79
3201902,-40.84889182727459,-20.307798167721884,1229.21,84.0,210.0,8.0,1.0,1104697000.0,0.0,37.80598795421479,13148.0,35409.0,0.92819,38.0,67.86
4301701,-52.41722191268507,-27.567668270413076,260.505,6.0,52.0,1.0,1.0,303206000.0,0.0,3.8708191623743247,2680.0,7054.0,0.9692,40.0,113.54
3504503,-48.89404572337249,-23.075104314914896,1213.055,0.0,0.0,0.0,0.0,3871415000.0,0.0,0.0,33478.0,90558.0,0.96576,36.0,65.32
3136652,-44.35443959345044,-19.956574678004472,97.66,80.0,157.0,5.0,1.0,1767832000.0,0.0,20.13504130708626,10650.0,30517.0,0.94896,34.0,47.85
5204953,-49.65971698967828,-14.199777339886989,443.125,0.0,0.0,0.0,0.0,71228000.0,0.0,0.0,1500.0,4003.0,0.84515,40.0,70.75
3120300,-42.82100736486618,-16.71862625050374,840.702,0.0,0.0,0.0,0.0,59248000.0,0.0,0.0,1724.0,5116.0,0.87199,30.0,38.01
3300258,-42.16001344578488,-22.9250252685772,152.106,0.0,0.0,0.0,0.0,7026277000.0,0.0,0.0,11542.0,30965.0,0.96819,38.0,76.01
5106174,-51.88965542505658,-14.155886835082534,4034.539,8.0,13.0,0.0,0.0,182489000.0,0.0,11.863265196814414,1141.0,4165.0,0.82435,24.0,19.44
3145208,-44.97395888667782,-19.85234533757612,282.472,100.0,243.0,9.0,1.0,3307359000.0,0.0,34.9112863182927,36992.0,105286.0,0.96254,29.0,21.15
3169356,-45.06911495882117,-18.297726742155987,2678.254,51.0,127.0,5.0,1.0,2645025000.0,0.0,48.37571939770828,10782.0,28770.0,0.94179,37.0,61.55
3545506,-51.84208870664607,-22.47783949895356,455.856,0.0,0.0,0.0,0.0,378966000.0,0.0,0.0,1219.0,3521.0,0.94509,36.0,53.18
3153004,-46.4025614493828,-19.75976211478365,622.478,0.0,0.0,0.0,0.0,225218000.0,0.0,0.0,1355.0,3557.0,0.90587,38.0,72.22
3520202,-46.150443396223736,-23.134877242277035,293.002,0.0,0.0,0.0,0.0,310647000.0,0.0,0.0,3926.0,10576.0,0.92847,37.0,67.49
2207850,-43.337211417439015,-7.925286309999764,1090.697,0.0,0.0,0.0,0.0,41356000.0,0.0,0.0,1296.0,3625.0,0.71073,37.0,70.71
2601300,-35.63380025921907,-8.418172003015899,118.639,0.0,0.0,0.0,0.0,173698000.0,0.0,0.0,4052.0,12248.0,0.74958,31.0,39.45
3528502,-46.56124183369184,-23.317216282287504,320.492,153.0,372.0,6.0,1.0,2484184000.0,0.0,18.523349509232556,33058.0,93551.0,0.95819,36.0,56.76
2502409,-38.4781873858136,-7.289276894918283,226.798,0.0,0.0,0.0,0.0,98918000.0,0.0,0.0,3349.0,10237.0,0.79429,32.0,47.6
2609600,-34.86636372335072,-7.99309951037626,41.3,0.0,0.0,0.0,0.0,6430542000.0,0.0,0.0,127261.0,349263.0,0.93957,37.0,66.2
5213103,-52.76581402331141,-17.63042765174601,9042.844,31.0,93.0,9.0,1.0,4410757000.0,0.0,83.33021160271048,24783.0,69766.0,0.94935,31.0,35.34
2924058,-39.609682260750944,-11.872027363961951,596.772,0.0,0.0,0.0,0.0,162950000.0,0.0,0.0,4878.0,13215.0,0.79883,36.0,68.94
1709302,-48.42500636583817,-8.730097191766722,2106.753,55.0,132.0,8.0,1.0,1021437000.0,0.0,41.13549664028992,8831.0,24646.0,0.92253,33.0,47.15
2932101,-39.67972308519598,-13.27630953462566,663.892,4.0,9.0,2.0,1.0,253804000.0,0.0,26.525454618965394,6851.0,18615.0,0.76417,36.0,64.74
5106158,-58.07725210731505,-9.767919476560184,9556.661,0.0,0.0,0.0,0.0,404641000.0,0.0,0.0,4935.0,13579.0,0.93495,34.0,32.53
5205059,-50.33998858123973,-18.156347062424874,299.228,0.0,0.0,0.0,0.0,111743000.0,0.0,0.0,1189.0,2970.0,0.81674,39.0,72.14
2102754,-44.30623976635376,-4.682119615412502,590.271,3.0,7.0,0.0,0.0,310504000.0,0.0,31.821549812287888,3579.0,11370.0,0.75172,31.0,40.44
3300233,-41.94954534202369,-22.77620888217817,70.977,0.0,0.0,0.0,0.0,4138737000.0,0.0,0.0,14920.0,39818.0,0.97212,36.0,47.73
3137007,-41.822501052333976,-17.626379759763598,866.29,0.0,0.0,0.0,0.0,149545000.0,0.0,0.0,4706.0,14324.0,0.78082,33.0,58.47
5213087,-48.348547829582834,-13.499052660931577,2854.137,0.0,0.0,0.0,0.0,1104594000.0,0.0,0.0,9900.0,26706.0,0.8986,37.0,59.97
2601409,-35.258571467933955,-8.820182090364835,233.432,0.0,0.0,0.0,0.0,563604000.0,0.0,0.0,13356.0,40068.0,0.81445,31.0,35.33
3520301,-47.47423617413853,-24.54952723873513,1978.329,0.0,0.0,0.0,0.0,2376543000.0,0.0,0.0,10838.0,29068.0,0.94179,39.0,80.94
1501600,-47.30227659411596,-1.3873306977425517,586.977,0.0,0.0,0.0,0.0,232989000.0,0.0,0.0,4214.0,12602.0,0.79833,30.0,33.5
3553005,-49.39737954586658,-23.47446312645476,145.332,0.0,0.0,0.0,0.0,391498000.0,0.0,0.0,4353.0,12657.0,0.95531,33.0,49.01
4301651,-51.48768748182593,-29.384662803356253,122.567,11.0,37.0,1.0,1.0,319647000.0,0.0,10.478461817526576,2427.0,6458.0,0.9741,39.0,88.16
2923902,-39.69046867475887,-15.468264251076793,626.306,0.0,0.0,0.0,0.0,118828000.0,0.0,0.0,3294.0,9357.0,0.82169,32.0,47.09
4309951,-52.44278218253323,-28.62517458063237,307.164,0.0,0.0,0.0,0.0,169674000.0,0.0,0.0,1462.0,3723.0,0.92915,39.0,102.06
2111029,-46.379006290350944,-3.5108220572790785,910.065,0.0,0.0,0.0,0.0,138137000.0,0.0,0.0,3316.0,12251.0,0.71787,25.0,23.94
5220603,-48.55734996714079,-16.607061901093765,2349.924,0.0,0.0,0.0,0.0,1548586000.0,0.0,0.0,8140.0,22098.0,0.94419,36.0,55.51
2703304,-37.69219432194842,-9.27179157553305,372.019,4.0,10.0,2.0,1.0,183088000.0,0.0,19.317291679266027,4793.0,15166.0,0.71311,28.0,35.51
2207934,-42.26534593546074,-8.073174295631633,870.613,0.0,0.0,0.0,0.0,33801000.0,0.0,0.0,812.0,2453.0,0.8024,34.0,50.37
3536505,-47.145066788930215,-22.748361691509476,138.777,0.0,0.0,0.0,0.0,70496584000.0,0.0,0.0,37896.0,110145.0,0.97814,36.0,49.82
3128808,-42.785671914310825,-21.166791948171078,158.375,0.0,0.0,0.0,0.0,131187000.0,0.0,0.0,2764.0,7103.0,0.92115,40.0,89.1
3112208,-43.60860424957466,-20.91733365306484,111.073,0.0,0.0,0.0,0.0,69779000.0,0.0,0.0,1667.0,4359.0,0.91518,44.0,135.77
4212007,-53.314502361742775,-26.373520355802395,330.878,1.0,7.0,0.0,0.0,330780000.0,0.0,2.0041837476689004,2783.0,7596.0,0.923,35.0,54.69
2412302,-35.74016679824602,-6.301099486044767,341.115,0.0,0.0,0.0,0.0,141196000.0,0.0,0.0,3718.0,11119.0,0.77503,34.0,62.95
3512100,-48.72172179255173,-20.266875325276985,728.648,1.0,5.0,0.0,0.0,473153000.0,0.0,0.2330126856251204,2323.0,6394.0,0.92551,36.0,54.49
1501576,-48.76349887408816,-5.054238417393196,2816.608,3.0,11.0,1.0,1.0,292675000.0,0.0,58.86698408984673,5108.0,17958.0,0.87909,31.0,29.89
2916005,-40.378340334621214,-17.115406554730377,1394.174,0.0,0.0,0.0,0.0,305819000.0,0.0,0.0,6806.0,17781.0,0.81601,39.0,88.5
5106240,-54.71586152349667,-12.792456994020505,8720.777,0.0,0.0,0.0,0.0,3432071000.0,0.0,117.03213039948966,3745.0,11440.0,0.9327,28.0,16.99
2306702,-38.74795446344335,-5.491752951117986,1826.829,0.0,0.0,0.0,0.0,257163000.0,0.0,0.0,6050.0,17222.0,0.76711,35.0,68.33
3544806,-49.50265784028134,-21.347194373065324,308.555,0.0,0.0,0.0,0.0,203345000.0,0.0,0.0,2474.0,6416.0,0.93537,40.0,90.75
2111003,-44.76458845488093,-3.006037551741175,649.957,0.0,0.0,0.0,0.0,145858000.0,0.0,0.0,5903.0,18536.0,0.81738,32.0,46.81
5106232,-57.42142688895961,-14.804484543450018,1327.266,0.0,0.0,0.0,0.0,925054000.0,0.0,0.0,5745.0,16332.0,0.89208,31.0,30.7
4318101,-55.13507933785641,-29.446749678238938,2534.789,0.0,0.0,0.0,0.0,487080000.0,0.0,0.0,7246.0,17532.0,0.93378,42.0,122.67
3112059,-42.64869589219617,-18.516121328982557,141.855,0.0,0.0,0.0,0.0,60320000.0,0.0,0.0,1387.0,3974.0,0.87786,35.0,66.06
5106224,-56.10657532691322,-13.629306163321674,9536.814,79.0,214.0,19.0,1.0,7464906000.0,0.0,81.08333218888268,18174.0,55556.0,0.9612,28.0,15.52
3528304,-50.229994983796736,-20.59643554721641,312.282,0.0,0.0,0.0,0.0,121127000.0,0.0,0.0,1257.0,3163.0,0.94159,43.0,119.43
4301750,-51.7984420444943,-30.417348925822694,436.101,0.0,0.0,0.0,0.0,157244000.0,0.0,0.0,2409.0,5878.0,0.92184,40.0,91.35
2703403,-37.2278465837768,-9.652047660303763,149.332,0.0,0.0,0.0,0.0,78946000.0,0.0,0.0,1632.0,5081.0,0.76231,31.0,36.92
3120607,-44.35977408527552,-20.4040516604604,167.164,0.0,0.0,0.0,0.0,91382000.0,0.0,0.0,2119.0,5331.0,0.90754,41.0,103.03
4121802,-49.76274292628788,-23.261220720434824,625.874,0.0,0.0,0.0,0.0,496128000.0,0.0,0.0,4583.0,12330.0,0.94599,38.0,79.2
1701051,-47.91316082292151,-6.435782507579332,447.547,0.0,0.0,0.0,0.0,49247000.0,0.0,0.0,894.0,2872.0,0.89397,34.0,46.04
3104007,-46.97213774660388,-19.636385948012663,1164.062,14.0,55.0,4.0,1.0,8637092000.0,0.0,65.37227577236494,40329.0,111064.0,0.96793,35.0,58.71
5205000,-49.74271592855772,-15.424965664303397,419.821,0.0,0.0,0.0,0.0,656878000.0,0.0,0.0,3694.0,9680.0,0.91675,38.0,71.81
2207900,-41.39696390976064,-4.495414802234398,1544.373,0.0,0.0,0.0,0.0,425040000.0,0.0,0.0,12132.0,37876.0,0.75197,34.0,61.95
4203808,-50.533302808860185,-26.249799745183346,1148.036,47.0,152.0,5.0,1.0,2418105000.0,0.0,33.48498644269844,19730.0,54737.0,0.9701,35.0,53.74
5106216,-56.04160489810383,-10.70027085191578,5953.099,0.0,0.0,0.0,0.0,972702000.0,0.0,0.0,4289.0,11680.0,0.91991,35.0,46.17
2907806,-38.45472017469339,-10.506430444564703,817.023,6.0,17.0,1.0,1.0,445985000.0,0.0,20.38944056070556,11672.0,30866.0,0.75986,37.0,78.7
1500909,-46.50741444240812,-1.1047010477671593,1099.58,2.0,10.0,2.0,1.0,405345000.0,29.17384289563257,0.0,12365.0,44524.0,0.82544,26.0,24.11
2600708,-35.19303748753753,-7.602567057685984,272.773,10.0,25.0,4.0,1.0,435531000.0,0.0,19.079805148392627,12258.0,35719.0,0.78282,34.0,49.41
5106208,-55.05094549157606,-14.784495978214713,3289.572,0.0,0.0,0.0,0.0,150092000.0,0.0,0.0,1540.0,3889.0,0.79792,39.0,58.69
2510501,-36.249076421921,-6.977114156439612,314.625,0.0,0.0,0.0,0.0,46787000.0,0.0,1.146334974095161,1286.0,3580.0,0.80726,37.0,74.66
2102804,-47.21134744675933,-7.376359558300053,6267.601,5.0,14.0,3.0,1.0,652288000.0,0.0,156.640753917192,7811.0,23896.0,0.87746,32.0,46.46
5000609,-54.968123634183776,-23.15778277174533,4193.742,0.0,0.0,0.0,0.0,2107401000.0,0.0,0.0,13629.0,39042.0,0.91533,29.0,35.39
3161601,-42.31036225613804,-18.89631844527809,152.336,0.0,0.0,0.0,0.0,46622000.0,0.0,0.0,1259.0,3294.0,0.84226,41.0,93.81
4113734,-52.33093130062334,-24.347419800946515,915.604,0.0,0.0,0.0,0.0,479631000.0,33.36656165532231,0.0,2451.0,6688.0,0.87747,36.0,54.21
4309902,-51.63072714181151,-28.381628562611866,280.816,0.0,0.0,0.0,0.0,346200000.0,0.0,0.0,2525.0,6776.0,0.95482,40.0,105.15
3520103,-47.68246230926172,-20.06369773541276,468.355,0.0,0.0,0.0,0.0,1592921000.0,0.0,0.0,9857.0,26160.0,0.94835,38.0,78.14
1100288,-61.77157443603735,-11.7325703825783,1457.811,0.0,0.0,0.0,0.0,1906485000.0,0.0,0.0,20991.0,56137.0,0.93503,33.0,42.07
5204854,-49.10264223489103,-16.28665299200535,156.113,0.0,0.0,0.0,0.0,190040000.0,0.0,0.0,2696.0,8062.0,0.94576,31.0,35.14
4121901,-50.37438440935109,-23.447388188962496,374.754,0.0,0.0,0.0,0.0,459244000.0,0.0,0.0,4901.0,12959.0,0.88819,37.0,70.48
4220000,-49.254209803958574,-28.826729456443296,63.512,0.0,0.0,0.0,0.0,354557000.0,0.0,0.0,5815.0,15973.0,0.96565,38.0,71.77
3120706,-46.67617058243927,-18.97224465437593,187.446,0.0,0.0,0.0,0.0,193462000.0,0.0,16.31908411360643,1245.0,3521.0,0.94147,36.0,63.94
5106190,-54.90669745171725,-10.918853223191528,2385.611,19.0,111.0,4.0,1.0,446336000.0,0.0,23.075476125017225,1506.0,4234.0,0.91,32.0,37.26
2502300,-37.94777996461552,-6.474819288477262,186.059,0.0,0.0,0.0,0.0,57235000.0,0.0,0.0,1725.0,4658.0,0.74834,41.0,113.12
3536570,-49.30554388212587,-22.568394258900558,256.178,0.0,0.0,0.0,0.0,52259000.0,0.0,0.0,766.0,2090.0,0.92398,37.0,69.97
3153400,-46.3361824105348,-18.23909890284285,3503.848,4.0,54.0,2.0,1.0,907953000.0,0.0,11.047431872958814,7318.0,18603.0,0.92367,38.0,75.72
2412104,-37.188494405600416,-6.690422080316613,277.011,0.0,0.0,0.0,0.0,94944000.0,0.0,0.0,2256.0,5954.0,0.85015,39.0,93.37
3511904,-50.46006396604107,-21.5703238380488,168.59,0.0,0.0,0.0,0.0,200098000.0,0.0,0.0,2566.0,6963.0,0.93797,35.0,58.31
4301057,-49.893074983904064,-29.520401008934076,119.161,0.0,0.0,0.0,0.0,308206000.0,0.0,0.0,4465.0,11031.0,0.97761,43.0,111.89
4113700,-51.11018721356904,-23.51440743078524,1647.796,163.0,404.0,10.0,1.0,26215154000.0,0.0,14.72715505947005,209379.0,552090.0,0.97157,36.0,74.48
1100262,-62.79013002159911,-9.645246596960371,1717.64,2.0,3.0,0.0,0.0,265661000.0,0.0,5.8839065491331,1250.0,3456.0,0.92172,35.0,41.87
4317400,-54.79638936971356,-29.12707656952604,2413.419,23.0,48.0,0.0,0.0,1758687000.0,0.0,48.673602580198015,19645.0,48669.0,0.96729,40.0,102.3
1701002,-48.18663526063,-6.23268803790506,1581.058,0.0,0.0,0.0,0.0,173649000.0,0.0,0.0,3182.0,10151.0,0.86393,30.0,39.41
3136900,-46.526504223301096,-21.22084237091516,220.353,0.0,0.0,0.0,0.0,317184000.0,0.0,0.0,4009.0,11054.0,0.95369,35.0,64.25
2110807,-44.88348498730993,-7.091652170694376,2033.29,1.0,2.0,0.0,0.0,104127000.0,0.0,21.78274654766674,1415.0,4398.0,0.77442,34.0,52.67
4211801,-51.68188832772125,-27.28342648147395,213.543,0.0,0.0,0.0,0.0,261035000.0,0.0,0.0,2657.0,7023.0,0.96613,40.0,91.35
1100254,-61.87797557446833,-11.16628192719183,1758.464,43.0,109.0,4.0,1.0,653357000.0,0.0,105.70717305976387,7230.0,19274.0,0.92382,37.0,61.91
2200053,-41.01190685302779,-8.314327609886844,1196.75,0.0,0.0,0.0,0.0,69703000.0,0.0,35.83387375187899,2216.0,6419.0,0.8311,35.0,55.04
4105508,-52.62653479143737,-23.726598754749485,807.796,0.0,0.0,0.0,0.0,3497698000.0,0.0,7.464018266476629,29525.0,79318.0,0.95914,36.0,63.19
2916302,-39.65089392972832,-15.910555299016584,1031.879,18.0,58.0,5.0,1.0,297356000.0,0.0,30.00536494942116,3310.0,9124.0,0.772,34.0,49.5
4309209,-50.94704879303052,-29.889459069480907,468.288,79.0,174.0,5.0,1.0,13005577000.0,0.0,23.008733984840408,101779.0,264325.0,0.97585,36.0,64.85
2703205,-36.619098458593,-10.138306102189762,428.023,1.0,2.0,0.0,0.0,514259000.0,0.0,4.072539275497415,7097.0,21371.0,0.72016,32.0,43.05
3145059,-43.27504347628278,-15.734562547649231,120.944,0.0,0.0,0.0,0.0,125545000.0,0.0,0.0,2254.0,6702.0,0.8525,33.0,50.28
2412203,-35.289422716309616,-6.063992606152538,289.987,54.0,104.0,4.0,1.0,1359848000.0,0.0,17.667890206983753,15663.0,47193.0,0.8361,32.0,38.3
4317509,-54.29761554947354,-28.250481659084254,678.501,1.0,2.0,0.0,0.0,3062173000.0,0.0,9.462987629218889,29689.0,76182.0,0.9707,37.0,77.57
3128709,-46.68292334986429,-21.29057861833184,286.398,16.0,36.0,2.0,1.0,3912373000.0,0.0,38.75989894401332,19114.0,50695.0,0.95247,38.0,82.24
3112109,-41.949501949419655,-20.5272213316196,130.694,0.0,0.0,0.0,0.0,157696000.0,0.0,0.0,1852.0,5039.0,0.90406,33.0,46.71
3544707,-50.99028719831963,-21.86779435659523,147.923,0.0,0.0,0.0,0.0,54988000.0,0.0,0.0,917.0,2469.0,0.91114,39.0,78.63
3512001,-48.58884370053305,-20.746170183110326,422.303,0.0,0.0,0.0,0.0,2117227000.0,0.0,0.0,6560.0,18444.0,0.95481,37.0,68.54
4203600,-51.244473367430864,-27.412992935272904,1717.579,77.0,214.0,10.0,1.0,3229123000.0,0.0,132.0698269851091,13592.0,36790.0,0.95949,35.0,52.64
2208205,-40.7180695398434,-6.790330568624366,1948.141,8.0,18.0,6.0,1.0,219871000.0,0.0,36.0269955557182,6095.0,17594.0,0.75223,33.0,51.74
